location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Kaufingerstraße, München;2020-10-30 00:00:00 +0100;Friday;53459;14;rain;
Kaufingerstraße, München;2020-10-31 00:00:00 +0100;Saturday;75652;15;partly-cloudy-day;
Kaufingerstraße, München;2020-11-01 00:00:00 +0100;Sunday;10383;13;rain;
Kaufingerstraße, München;2020-11-02 00:00:00 +0100;Monday;38195;18;rain;
Kaufingerstraße, München;2020-11-03 00:00:00 +0100;Tuesday;28123;15;rain;
Kaufingerstraße, München;2020-11-04 00:00:00 +0100;Wednesday;35306;9;rain;
Kaufingerstraße, München;2020-11-05 00:00:00 +0100;Thursday;39469;10;partly-cloudy-day;
Kaufingerstraße, München;2020-11-06 00:00:00 +0100;Friday;41994;8;partly-cloudy-day;
Kaufingerstraße, München;2020-11-07 00:00:00 +0100;Saturday;58641;9;partly-cloudy-day;
Kaufingerstraße, München;2020-11-08 00:00:00 +0100;Sunday;10261;11;partly-cloudy-day;
Kaufingerstraße, München;2020-11-09 00:00:00 +0100;Monday;31960;10;partly-cloudy-day;
Kaufingerstraße, München;2020-11-10 00:00:00 +0100;Tuesday;31810;8;partly-cloudy-day;
Kaufingerstraße, München;2020-11-11 00:00:00 +0100;Wednesday;32711;9;partly-cloudy-day;
Kaufingerstraße, München;2020-11-12 00:00:00 +0100;Thursday;34740;13;partly-cloudy-day;
Kaufingerstraße, München;2020-11-13 00:00:00 +0100;Friday;47083;14;partly-cloudy-day;
Kaufingerstraße, München;2020-11-14 00:00:00 +0100;Saturday;71245;15;partly-cloudy-day;
Kaufingerstraße, München;2020-11-15 00:00:00 +0100;Sunday;11021;13;partly-cloudy-day;
Kaufingerstraße, München;2020-11-16 00:00:00 +0100;Monday;32985;11;rain;
Kaufingerstraße, München;2020-11-17 00:00:00 +0100;Tuesday;34807;11;partly-cloudy-day;
Kaufingerstraße, München;2020-11-18 00:00:00 +0100;Wednesday;42215;12;partly-cloudy-day;
Kaufingerstraße, München;2020-11-19 00:00:00 +0100;Thursday;26206;14;rain;
Kaufingerstraße, München;2020-11-20 00:00:00 +0100;Friday;43821;6;rain;
Kaufingerstraße, München;2020-11-21 00:00:00 +0100;Saturday;68790;5;clear-day;
Kaufingerstraße, München;2020-11-22 00:00:00 +0100;Sunday;10685;6;partly-cloudy-day;
Kaufingerstraße, München;2020-11-23 00:00:00 +0100;Monday;34723;7;cloudy;
Kaufingerstraße, München;2020-11-24 00:00:00 +0100;Tuesday;36227;5;clear-day;
Kaufingerstraße, München;2020-11-25 00:00:00 +0100;Wednesday;37894;6;clear-day;
Kaufingerstraße, München;2020-11-26 00:00:00 +0100;Thursday;41441;7;clear-day;
Kaufingerstraße, München;2020-11-27 00:00:00 +0100;Friday;88571;5;clear-day;
Kaufingerstraße, München;2020-11-28 00:00:00 +0100;Saturday;80158;3;clear-day;
Kaufingerstraße, München;2020-11-29 00:00:00 +0100;Sunday;10659;1;partly-cloudy-day;
Kaufingerstraße, München;2020-11-30 00:00:00 +0100;Monday;44037;1;clear-day;
Kaufingerstraße, München;2020-12-01 00:00:00 +0100;Tuesday;35053;2;snow;
Kaufingerstraße, München;2020-12-02 00:00:00 +0100;Wednesday;37233;-1;cloudy;
Kaufingerstraße, München;2020-12-03 00:00:00 +0100;Thursday;42572;2;partly-cloudy-day;
Kaufingerstraße, München;2020-12-04 00:00:00 +0100;Friday;56718;6;partly-cloudy-day;
Kaufingerstraße, München;2020-12-05 00:00:00 +0100;Saturday;70622;2;rain;
Kaufingerstraße, München;2020-12-06 00:00:00 +0100;Sunday;12834;3;rain;
Kaufingerstraße, München;2020-12-07 00:00:00 +0100;Monday;47400;4;snow;
Kaufingerstraße, München;2020-12-08 00:00:00 +0100;Tuesday;47765;4;partly-cloudy-day;
Kaufingerstraße, München;2020-12-09 00:00:00 +0100;Wednesday;31843;1;snow;
Kaufingerstraße, München;2020-12-10 00:00:00 +0100;Thursday;39280;2;cloudy;
Kaufingerstraße, München;2020-12-11 00:00:00 +0100;Friday;52245;2;cloudy;
Kaufingerstraße, München;2020-12-12 00:00:00 +0100;Saturday;72175;5;rain;
Kaufingerstraße, München;2020-12-13 00:00:00 +0100;Sunday;7766;6;rain;
Kaufingerstraße, München;2020-12-14 00:00:00 +0100;Monday;66757;6;partly-cloudy-day;
Kaufingerstraße, München;2020-12-15 00:00:00 +0100;Tuesday;68631;6;cloudy;
Kaufingerstraße, München;2020-12-16 00:00:00 +0100;Wednesday;8984;6;rain;
Kaufingerstraße, München;2020-12-17 00:00:00 +0100;Thursday;9989;9;partly-cloudy-day;
Kaufingerstraße, München;2020-12-18 00:00:00 +0100;Friday;9249;5;partly-cloudy-day;
Kaufingerstraße, München;2020-12-19 00:00:00 +0100;Saturday;7945;4;partly-cloudy-day;
Kaufingerstraße, München;2020-12-20 00:00:00 +0100;Sunday;6337;3;partly-cloudy-day;
Kaufingerstraße, München;2020-12-21 00:00:00 +0100;Monday;10728;6;rain;
Kaufingerstraße, München;2020-12-22 00:00:00 +0100;Tuesday;9696;12;rain;
Kaufingerstraße, München;2020-12-23 00:00:00 +0100;Wednesday;9960;13;rain;
Kaufingerstraße, München;2020-12-24 00:00:00 +0100;Thursday;5164;11;rain;
Kaufingerstraße, München;2020-12-25 00:00:00 +0100;Friday;5124;5;rain;
Kaufingerstraße, München;2020-12-26 00:00:00 +0100;Saturday;7973;0;partly-cloudy-day;
Kaufingerstraße, München;2020-12-27 00:00:00 +0100;Sunday;6775;0;partly-cloudy-day;
Kaufingerstraße, München;2020-12-28 00:00:00 +0100;Monday;7900;2;snow;
Kaufingerstraße, München;2020-12-29 00:00:00 +0100;Tuesday;10890;4;partly-cloudy-day;
Kaufingerstraße, München;2020-12-30 00:00:00 +0100;Wednesday;10065;4;partly-cloudy-day;
Kaufingerstraße, München;2020-12-31 00:00:00 +0100;Thursday;6667;3;partly-cloudy-day;
